"bulan";"product_category_name";"product_category_name_englishh";"jumlah"
"2017-08";"fashion_bolsas_e_acessorios";"fashion_bags_accessories";95
"2017-08";"pet_shop";"pet_shop";89
"2017-08";"consoles_games";"consoles_games";84
"2017-08";"papelaria";"stationery";80
"2017-08";"";"Unknown";75
"2017-08";"malas_acessorios";"luggage_accessories";62
"2017-08";"moveis_escritorio";"office_furniture";58
"2017-08";"eletronicos";"electronics";56
"2017-08";"eletrodomesticos";"home_appliances";42
"2017-08";"eletroportateis";"small_appliances";36
"2017-08";"pcs";"computers";28
"2017-08";"casa_conforto";"home_confort";28
"2017-08";"livros_interesse_geral";"books_general_interest";27
"2017-08";"instrumentos_musicais";"musical_instruments";23
"2017-08";"moveis_sala";"furniture_living_room";23
"2017-08";"market_place";"market_place";23
"2017-08";"fashion_calcados";"fashion_shoes";22
"2017-08";"telefonia_fixa";"fixed_telephony";20
"2017-08";"alimentos_bebidas";"food_drink";15
"2017-08";"eletrodomesticos_2";"home_appliances_2";15
"2017-08";"climatizacao";"air_conditioning";15
"2017-08";"fashion_roupa_masculina";"fashion_male_clothing";14
"2017-08";"fashion_underwear_e_moda_praia";"fashion_underwear_beach";13
"2017-08";"construcao_ferramentas_jardim";"costruction_tools_garden";10
"2017-08";"livros_tecnicos";"books_technical";9
"2017-08";"alimentos";"food";8
"2017-08";"moveis_cozinha_area_de_servico_jantar_e_jardim";"kitchen_dining_laundry_garden_furniture";7
"2017-08";"audio";"audio";7
"2017-08";"construcao_ferramentas_construcao";"construction_tools_construction";7
"2017-08";"dvds_blu_ray";"dvds_blu_ray";6
"2017-08";"tablets_impressao_imagem";"tablets_printing_image";6
"2017-08";"artes";"art";4
"2017-08";"fashion_roupa_feminina";"fashio_female_clothing";4
"2017-08";"agro_industria_e_comercio";"agro_industry_and_commerce";4
"2017-08";"sinalizacao_e_seguranca";"signaling_and_security";4
"2017-08";"cds_dvds_musicais";"cds_dvds_musicals";3
"2017-08";"moveis_quarto";"furniture_bedroom";3
"2017-08";"casa_conforto_2";"home_comfort_2";3
"2017-08";"industria_comercio_e_negocios";"industry_commerce_and_business";3
"2017-08";"bebidas";"drinks";2
"2017-08";"moveis_colchao_e_estofado";"furniture_mattress_and_upholstery";2
"2017-08";"fashion_esporte";"fashion_sport";2
"2017-08";"construcao_ferramentas_iluminacao";"construction_tools_lights";2
"2017-08";"la_cuisine";"la_cuisine";2
"2017-08";"portateis_casa_forno_e_cafe";"small_appliances_home_oven_and_coffee";1
"2017-08";"construcao_ferramentas_seguranca";"construction_tools_safety";1
"2017-08";"artigos_de_natal";"christmas_supplies";1
"2017-08";"casa_construcao";"home_construction";1
"2017-08";"livros_importados";"books_imported";1
"2017-09";"cama_mesa_banho";"bed_bath_table";528
"2017-09";"esporte_lazer";"sports_leisure";453
"2017-09";"beleza_saude";"health_beauty";376
"2017-09";"moveis_decoracao";"furniture_decor";343
"2017-09";"brinquedos";"toys";289
"2017-09";"relogios_presentes";"watches_gifts";264
"2017-09";"utilidades_domesticas";"housewares";249
"2017-09";"informatica_acessorios";"computers_accessories";247
"2017-09";"ferramentas_jardim";"garden_tools";222
"2017-09";"cool_stuff";"cool_stuff";203
"2017-09";"telefonia";"telephony";173
"2017-09";"bebes";"baby";170
"2017-09";"perfumaria";"perfumery";153
"2017-09";"fashion_bolsas_e_acessorios";"fashion_bags_accessories";122
"2017-09";"automotivo";"auto";107
"2017-09";"papelaria";"stationery";75
"2017-09";"";"Unknown";73
"2017-09";"pet_shop";"pet_shop";71
"2017-09";"eletronicos";"electronics";67
"2017-09";"consoles_games";"consoles_games";63
"2017-09";"moveis_escritorio";"office_furniture";60
"2017-09";"malas_acessorios";"luggage_accessories";42
"2017-09";"pcs";"computers";40
"2017-09";"casa_conforto";"home_confort";33
"2017-09";"eletroportateis";"small_appliances";30
"2017-09";"instrumentos_musicais";"musical_instruments";26
"2017-09";"alimentos";"food";17
"2017-09";"fashion_roupa_masculina";"fashion_male_clothing";16
"2017-09";"fashion_underwear_e_moda_praia";"fashion_underwear_beach";16
"2017-09";"livros_interesse_geral";"books_general_interest";14
"2017-09";"fashion_calcados";"fashion_shoes";13
"2017-09";"telefonia_fixa";"fixed_telephony";13
"2017-09";"casa_construcao";"home_construction";11
"2017-09";"market_place";"market_place";11
"2017-09";"moveis_sala";"furniture_living_room";11
"2017-09";"construcao_ferramentas_construcao";"construction_tools_construction";10
"2017-09";"eletrodomesticos";"home_appliances";10
"2017-09";"audio";"audio";10
"2017-09";"alimentos_bebidas";"food_drink";9
"2017-09";"sinalizacao_e_seguranca";"signaling_and_security";9
"2017-09";"livros_tecnicos";"books_technical";8
"2017-09";"climatizacao";"air_conditioning";7
"2017-09";"bebidas";"drinks";6
"2017-09";"eletrodomesticos_2";"home_appliances_2";6
"2017-09";"construcao_ferramentas_jardim";"costruction_tools_garden";5
"2017-09";"construcao_ferramentas_seguranca";"construction_tools_safety";5
"2017-09";"fashion_esporte";"fashion_sport";5
"2017-09";"moveis_quarto";"furniture_bedroom";4
"2017-09";"livros_importados";"books_imported";4
"2017-09";"agro_industria_e_comercio";"agro_industry_and_commerce";4
"2017-09";"moveis_cozinha_area_de_servico_jantar_e_jardim";"kitchen_dining_laundry_garden_furniture";4
"2017-09";"artigos_de_natal";"christmas_supplies";4
"2017-09";"fashion_roupa_feminina";"fashio_female_clothing";4
"2017-09";"construcao_ferramentas_ferramentas";"costruction_tools_tools";3
"2017-09";"artes";"art";3
"2017-09";"tablets_impressao_imagem";"tablets_printing_image";3
"2017-09";"dvds_blu_ray";"dvds_blu_ray";2
"2017-09";"industria_comercio_e_negocios";"industry_commerce_and_business";2
"2017-09";"artigos_de_festas";"party_supplies";2
"2017-09";"fashion_roupa_infanto_juvenil";"fashion_childrens_clothes";1
"2017-09";"portateis_casa_forno_e_cafe";"small_appliances_home_oven_and_coffee";1
"2017-09";"cine_foto";"cine_photo";1
"2017-09";"moveis_colchao_e_estofado";"furniture_mattress_and_upholstery";1
"2017-09";"seguros_e_servicos";"security_and_services";1
"2017-09";"casa_conforto_2";"home_comfort_2";1
"2017-09";"construcao_ferramentas_iluminacao";"construction_tools_lights";1
"2017-10";"cama_mesa_banho";"bed_bath_table";542
"2017-10";"esporte_lazer";"sports_leisure";462
"2017-10";"moveis_decoracao";"furniture_decor";375
"2017-10";"beleza_saude";"health_beauty";350
"2017-10";"informatica_acessorios";"computers_accessories";309
"2017-10";"relogios_presentes";"watches_gifts";308
"2017-10";"brinquedos";"toys";283
"2017-10";"ferramentas_jardim";"garden_tools";280
"2017-10";"cool_stuff";"cool_stuff";254
"2017-10";"telefonia";"telephony";244
"2017-10";"utilidades_domesticas";"housewares";229
"2017-10";"perfumaria";"perfumery";187
"2017-10";"automotivo";"auto";148
"2017-10";"bebes";"baby";138
"2017-10";"fashion_bolsas_e_acessorios";"fashion_bags_accessories";108
"2017-10";"consoles_games";"consoles_games";105
"2017-10";"moveis_escritorio";"office_furniture";102
"2017-10";"papelaria";"stationery";96
"2017-10";"pet_shop";"pet_shop";76
"2017-10";"";"Unknown";68
"2017-10";"eletronicos";"electronics";62
"2017-10";"malas_acessorios";"luggage_accessories";56
"2017-10";"eletroportateis";"small_appliances";32
"2017-10";"audio";"audio";31
"2017-10";"pcs";"computers";27
"2017-10";"casa_conforto";"home_confort";27
"2017-10";"instrumentos_musicais";"musical_instruments";19
"2017-10";"construcao_ferramentas_construcao";"construction_tools_construction";19
"2017-10";"moveis_sala";"furniture_living_room";19
"2017-10";"fashion_calcados";"fashion_shoes";18
"2017-10";"casa_construcao";"home_construction";18
"2017-10";"alimentos";"food";17
"2017-10";"alimentos_bebidas";"food_drink";17
"2017-10";"moveis_cozinha_area_de_servico_jantar_e_jardim";"kitchen_dining_laundry_garden_furniture";16
"2017-10";"climatizacao";"air_conditioning";12
"2017-10";"construcao_ferramentas_seguranca";"construction_tools_safety";12
"2017-10";"artigos_de_natal";"christmas_supplies";12
"2017-10";"bebidas";"drinks";12
"2017-10";"market_place";"market_place";11
"2017-10";"livros_interesse_geral";"books_general_interest";11
"2017-10";"fashion_roupa_masculina";"fashion_male_clothing";10
"2017-10";"sinalizacao_e_seguranca";"signaling_and_security";10
"2017-10";"eletrodomesticos_2";"home_appliances_2";9
"2017-10";"construcao_ferramentas_jardim";"costruction_tools_garden";9
"2017-10";"eletrodomesticos";"home_appliances";7
"2017-10";"telefonia_fixa";"fixed_telephony";7
"2017-10";"livros_tecnicos";"books_technical";6
"2017-10";"construcao_ferramentas_ferramentas";"costruction_tools_tools";5
"2017-10";"industria_comercio_e_negocios";"industry_commerce_and_business";5
"2017-10";"agro_industria_e_comercio";"agro_industry_and_commerce";5
"2017-10";"casa_conforto_2";"home_comfort_2";5
"2017-10";"dvds_blu_ray";"dvds_blu_ray";4
"2017-10";"artes";"art";3
"2017-10";"fashion_underwear_e_moda_praia";"fashion_underwear_beach";3
"2017-10";"moveis_quarto";"furniture_bedroom";3
"2017-10";"construcao_ferramentas_iluminacao";"construction_tools_lights";2
"2017-10";"artigos_de_festas";"party_supplies";2
"2017-10";"cine_foto";"cine_photo";1
"2017-10";"cds_dvds_musicais";"cds_dvds_musicals";1
"2017-10";"la_cuisine";"la_cuisine";1
"2017-10";"musica";"music";1
"2017-10";"tablets_impressao_imagem";"tablets_printing_image";1
"2017-10";"fashion_roupa_infanto_juvenil";"fashion_childrens_clothes";1
"2017-10";"fashion_esporte";"fashion_sport";1
"2017-11";"cama_mesa_banho";"bed_bath_table";961
"2017-11";"moveis_decoracao";"furniture_decor";767
"2017-11";"esporte_lazer";"sports_leisure";597
"2017-11";"beleza_saude";"health_beauty";573
"2017-11";"ferramentas_jardim";"garden_tools";547
"2017-11";"informatica_acessorios";"computers_accessories";512
"2017-11";"brinquedos";"toys";485
"2017-11";"relogios_presentes";"watches_gifts";463
"2017-11";"utilidades_domesticas";"housewares";412
"2017-11";"telefonia";"telephony";371
"2017-11";"perfumaria";"perfumery";304
"2017-11";"cool_stuff";"cool_stuff";297
"2017-11";"automotivo";"auto";260
"2017-11";"bebes";"baby";197
"2017-11";"fashion_bolsas_e_acessorios";"fashion_bags_accessories";193
"2017-11";"eletronicos";"electronics";182
"2017-11";"papelaria";"stationery";163
"2017-11";"consoles_games";"consoles_games";128
"2017-11";"";"Unknown";118
"2017-11";"moveis_escritorio";"office_furniture";101
"2017-11";"pet_shop";"pet_shop";97
"2017-11";"malas_acessorios";"luggage_accessories";70
"2017-11";"construcao_ferramentas_construcao";"construction_tools_construction";47
"2017-11";"casa_conforto";"home_confort";45
"2017-11";"instrumentos_musicais";"musical_instruments";42
"2017-11";"moveis_sala";"furniture_living_room";39
"2017-11";"casa_construcao";"home_construction";38
"2017-11";"livros_interesse_geral";"books_general_interest";37
"2017-11";"audio";"audio";36
"2017-11";"alimentos_bebidas";"food_drink";33
"2017-11";"moveis_cozinha_area_de_servico_jantar_e_jardim";"kitchen_dining_laundry_garden_furniture";33
"2017-11";"eletroportateis";"small_appliances";28
"2017-11";"eletrodomesticos";"home_appliances";25
"2017-11";"artigos_de_natal";"christmas_supplies";22
"2017-11";"agro_industria_e_comercio";"agro_industry_and_commerce";19
"2017-11";"fashion_calcados";"fashion_shoes";19
"2017-11";"climatizacao";"air_conditioning";19
"2017-11";"bebidas";"drinks";18
"2017-11";"construcao_ferramentas_jardim";"costruction_tools_garden";17
"2017-11";"market_place";"market_place";16
"2017-11";"construcao_ferramentas_seguranca";"construction_tools_safety";14
"2017-11";"alimentos";"food";14
"2017-11";"eletrodomesticos_2";"home_appliances_2";13
"2017-11";"fashion_roupa_masculina";"fashion_male_clothing";11
"2017-11";"construcao_ferramentas_iluminacao";"construction_tools_lights";10
"2017-11";"fashion_underwear_e_moda_praia";"fashion_underwear_beach";10
"2017-11";"pcs";"computers";7
"2017-11";"industria_comercio_e_negocios";"industry_commerce_and_business";6
"2017-11";"livros_tecnicos";"books_technical";6
"2017-11";"flores";"flowers";6
"2017-11";"tablets_impressao_imagem";"tablets_printing_image";6
"2017-11";"telefonia_fixa";"fixed_telephony";5
"2017-11";"sinalizacao_e_seguranca";"signaling_and_security";5
"2017-11";"construcao_ferramentas_ferramentas";"costruction_tools_tools";5
"2017-11";"artigos_de_festas";"party_supplies";3
"2017-11";"dvds_blu_ray";"dvds_blu_ray";3
"2017-11";"livros_importados";"books_imported";3
"2017-11";"casa_conforto_2";"home_comfort_2";3
"2017-11";"cds_dvds_musicais";"cds_dvds_musicals";3
"2017-11";"moveis_quarto";"furniture_bedroom";3
"2017-11";"moveis_colchao_e_estofado";"furniture_mattress_and_upholstery";2
"2017-11";"fashion_roupa_feminina";"fashio_female_clothing";2
"2017-11";"la_cuisine";"la_cuisine";1
"2017-11";"fashion_esporte";"fashion_sport";1
"2017-11";"artes";"art";1
"2017-11";"cine_foto";"cine_photo";1
"2017-12";"cama_mesa_banho";"bed_bath_table";546
"2017-12";"esporte_lazer";"sports_leisure";484
"2017-12";"beleza_saude";"health_beauty";460
"2017-12";"brinquedos";"toys";436
"2017-12";"moveis_decoracao";"furniture_decor";378
"2017-12";"relogios_presentes";"watches_gifts";353
"2017-12";"ferramentas_jardim";"garden_tools";323
"2017-12";"utilidades_domesticas";"housewares";288
"2017-12";"informatica_acessorios";"computers_accessories";284
"2017-12";"automotivo";"auto";263
"2017-12";"telefonia";"telephony";260
"2017-12";"cool_stuff";"cool_stuff";248
"2017-12";"papelaria";"stationery";248
"2017-12";"perfumaria";"perfumery";233
"2017-12";"eletronicos";"electronics";209
"2017-12";"bebes";"baby";139
"2017-12";"";"Unknown";137
"2017-12";"fashion_bolsas_e_acessorios";"fashion_bags_accessories";134
"2017-12";"consoles_games";"consoles_games";92
"2017-12";"pet_shop";"pet_shop";72
"2017-12";"moveis_escritorio";"office_furniture";48
"2017-12";"malas_acessorios";"luggage_accessories";46
"2017-12";"instrumentos_musicais";"musical_instruments";42
"2017-12";"livros_interesse_geral";"books_general_interest";41
"2017-12";"casa_construcao";"home_construction";38
"2017-12";"bebidas";"drinks";34
"2017-12";"eletroportateis";"small_appliances";27
"2017-12";"construcao_ferramentas_construcao";"construction_tools_construction";27
"2017-12";"pcs";"computers";23
"2017-12";"alimentos_bebidas";"food_drink";21
"2017-12";"moveis_sala";"furniture_living_room";20
"2017-12";"moveis_cozinha_area_de_servico_jantar_e_jardim";"kitchen_dining_laundry_garden_furniture";20
"2017-12";"audio";"audio";17
"2017-12";"eletrodomesticos";"home_appliances";16
"2017-12";"artigos_de_natal";"christmas_supplies";16
"2017-12";"market_place";"market_place";14
"2017-12";"casa_conforto";"home_confort";14
"2017-12";"alimentos";"food";13
"2017-12";"fashion_calcados";"fashion_shoes";13
"2017-12";"fashion_underwear_e_moda_praia";"fashion_underwear_beach";13
"2017-12";"agro_industria_e_comercio";"agro_industry_and_commerce";11
"2017-12";"industria_comercio_e_negocios";"industry_commerce_and_business";9
"2017-12";"eletrodomesticos_2";"home_appliances_2";8
"2017-12";"moveis_colchao_e_estofado";"furniture_mattress_and_upholstery";8
"2017-12";"construcao_ferramentas_seguranca";"construction_tools_safety";7
"2017-12";"construcao_ferramentas_jardim";"costruction_tools_garden";6
"2017-12";"tablets_impressao_imagem";"tablets_printing_image";6
"2017-12";"construcao_ferramentas_ferramentas";"costruction_tools_tools";6
"2017-12";"telefonia_fixa";"fixed_telephony";5
"2017-12";"livros_tecnicos";"books_technical";4
"2017-12";"fashion_roupa_masculina";"fashion_male_clothing";4
"2017-12";"artes";"art";3
"2017-12";"livros_importados";"books_imported";3
"2017-12";"climatizacao";"air_conditioning";3
"2017-12";"fraldas_higiene";"diapers_and_hygiene";2
"2017-12";"flores";"flowers";2
"2017-12";"sinalizacao_e_seguranca";"signaling_and_security";2
"2017-12";"artigos_de_festas";"party_supplies";2
"2017-12";"construcao_ferramentas_iluminacao";"construction_tools_lights";2
"2017-12";"moveis_quarto";"furniture_bedroom";1
"2017-12";"cds_dvds_musicais";"cds_dvds_musicals";1
"2017-12";"dvds_blu_ray";"dvds_blu_ray";1
"2017-12";"fashion_esporte";"fashion_sport";1
"2018-01";"cama_mesa_banho";"bed_bath_table";836
"2018-01";"informatica_acessorios";"computers_accessories";688
"2018-01";"esporte_lazer";"sports_leisure";642
"2018-01";"beleza_saude";"health_beauty";619
"2018-01";"moveis_decoracao";"furniture_decor";595
"2018-01";"papelaria";"stationery";385
"2018-01";"telefonia";"telephony";368
"2018-01";"relogios_presentes";"watches_gifts";355
"2018-01";"utilidades_domesticas";"housewares";351
"2018-01";"eletronicos";"electronics";348
"2018-01";"cool_stuff";"cool_stuff";296
"2018-01";"automotivo";"auto";267
"2018-01";"ferramentas_jardim";"garden_tools";236
"2018-01";"perfumaria";"perfumery";223
"2018-01";"bebes";"baby";219
"2018-01";"";"Unknown";193
"2018-01";"brinquedos";"toys";161
"2018-01";"moveis_escritorio";"office_furniture";142
"2018-01";"malas_acessorios";"luggage_accessories";126
"2018-01";"fashion_bolsas_e_acessorios";"fashion_bags_accessories";125
"2018-01";"pet_shop";"pet_shop";89
"2018-01";"eletroportateis";"small_appliances";53
"2018-01";"instrumentos_musicais";"musical_instruments";51
"2018-01";"consoles_games";"consoles_games";51
"2018-01";"bebidas";"drinks";50
"2018-01";"construcao_ferramentas_construcao";"construction_tools_construction";48
"2018-01";"livros_interesse_geral";"books_general_interest";44
"2018-01";"casa_construcao";"home_construction";40
"2018-01";"climatizacao";"air_conditioning";29
"2018-01";"eletrodomesticos";"home_appliances";27
"2018-01";"audio";"audio";26
"2018-01";"construcao_ferramentas_jardim";"costruction_tools_garden";24
"2018-01";"moveis_sala";"furniture_living_room";22
"2018-01";"moveis_cozinha_area_de_servico_jantar_e_jardim";"kitchen_dining_laundry_garden_furniture";21
"2018-01";"artes";"art";19
"2018-01";"alimentos";"food";19
"2018-01";"industria_comercio_e_negocios";"industry_commerce_and_business";18
"2018-01";"agro_industria_e_comercio";"agro_industry_and_commerce";18
"2018-01";"casa_conforto";"home_confort";18
"2018-01";"livros_tecnicos";"books_technical";17
"2018-01";"market_place";"market_place";14
"2018-01";"eletrodomesticos_2";"home_appliances_2";13
"2018-01";"construcao_ferramentas_seguranca";"construction_tools_safety";11
"2018-01";"pcs";"computers";11
"2018-01";"alimentos_bebidas";"food_drink";11
"2018-01";"artigos_de_natal";"christmas_supplies";10
"2018-01";"flores";"flowers";10
"2018-01";"telefonia_fixa";"fixed_telephony";10
"2018-01";"fashion_calcados";"fashion_shoes";9
"2018-01";"moveis_colchao_e_estofado";"furniture_mattress_and_upholstery";9
"2018-01";"fashion_underwear_e_moda_praia";"fashion_underwear_beach";8
"2018-01";"sinalizacao_e_seguranca";"signaling_and_security";8
"2018-01";"construcao_ferramentas_ferramentas";"costruction_tools_tools";8
"2018-01";"construcao_ferramentas_iluminacao";"construction_tools_lights";7
"2018-01";"fashion_roupa_masculina";"fashion_male_clothing";6
"2018-01";"livros_importados";"books_imported";6
"2018-01";"moveis_quarto";"furniture_bedroom";5
"2018-01";"fraldas_higiene";"diapers_and_hygiene";5
"2018-01";"fashion_roupa_feminina";"fashio_female_clothing";3
"2018-01";"tablets_impressao_imagem";"tablets_printing_image";3
"2018-01";"fashion_esporte";"fashion_sport";2
"2018-01";"dvds_blu_ray";"dvds_blu_ray";2
"2018-01";"cine_foto";"cine_photo";2
"2018-01";"artigos_de_festas";"party_supplies";2
"2018-01";"la_cuisine";"la_cuisine";1
"2018-01";"musica";"music";1
"2018-01";"portateis_casa_forno_e_cafe";"small_appliances_home_oven_and_coffee";1
"2018-02";"informatica_acessorios";"computers_accessories";971
"2018-02";"cama_mesa_banho";"bed_bath_table";685
"2018-02";"beleza_saude";"health_beauty";650
"2018-02";"esporte_lazer";"sports_leisure";637
"2018-02";"moveis_decoracao";"furniture_decor";422
"2018-02";"utilidades_domesticas";"housewares";391
"2018-02";"telefonia";"telephony";354
"2018-02";"eletronicos";"electronics";331
"2018-02";"relogios_presentes";"watches_gifts";324
"2018-02";"automotivo";"auto";315
"2018-02";"ferramentas_jardim";"garden_tools";293
"2018-02";"perfumaria";"perfumery";211
"2018-02";"cool_stuff";"cool_stuff";180
"2018-02";"bebes";"baby";172
"2018-02";"papelaria";"stationery";145
"2018-02";"brinquedos";"toys";139
"2018-02";"";"Unknown";117
"2018-02";"moveis_escritorio";"office_furniture";107
"2018-02";"fashion_bolsas_e_acessorios";"fashion_bags_accessories";107
"2018-02";"pet_shop";"pet_shop";99
"2018-02";"construcao_ferramentas_construcao";"construction_tools_construction";68
"2018-02";"consoles_games";"consoles_games";51
"2018-02";"eletrodomesticos";"home_appliances";48
"2018-02";"malas_acessorios";"luggage_accessories";45
"2018-02";"instrumentos_musicais";"musical_instruments";44
"2018-02";"casa_construcao";"home_construction";38
"2018-02";"alimentos";"food";38
"2018-02";"industria_comercio_e_negocios";"industry_commerce_and_business";37
"2018-02";"eletroportateis";"small_appliances";32
"2018-02";"bebidas";"drinks";31
"2018-02";"market_place";"market_place";28
"2018-02";"livros_interesse_geral";"books_general_interest";28
"2018-02";"moveis_sala";"furniture_living_room";26
"2018-02";"agro_industria_e_comercio";"agro_industry_and_commerce";26
"2018-02";"livros_tecnicos";"books_technical";26
"2018-02";"artigos_de_natal";"christmas_supplies";24
"2018-02";"alimentos_bebidas";"food_drink";23
"2018-02";"casa_conforto";"home_confort";21
"2018-02";"eletrodomesticos_2";"home_appliances_2";21
"2018-02";"construcao_ferramentas_jardim";"costruction_tools_garden";20
"2018-02";"moveis_cozinha_area_de_servico_jantar_e_jardim";"kitchen_dining_laundry_garden_furniture";19
"2018-02";"construcao_ferramentas_iluminacao";"construction_tools_lights";17
"2018-02";"sinalizacao_e_seguranca";"signaling_and_security";15
